ID,CODIGO,NOME,LST-4graus,V_%area-ve,V_vegeta-a,LST_Vegeta,hidro__max,geo__max,V_Area_veg,LST,Altitude
372.000000000000000,1381.000000000000000,Santana do Cafezal,"1008",8.089,"60","1068",,0.999731004238129,14179.925,"8","1000"
354.000000000000000,1362.000000000000000,Nossa Senhora da Concei��o,"1504",,"50","1554",,0.999635040760040,,"4","1500"
72.000000000000000,686.000000000000000,Graja�,"1008",0.791,"50","1058",0.999803006649017,0.950245738029480,3367.374,"8","1000"
168.000000000000000,792.000000000000000,S�o Pedro,"1008",,"50","1058",0.880101978778839,1.882908225059509,,"8","1000"
190.000000000000000,815.000000000000000,Vila Paris,"1008",13.669,"60","1068",12.304380416870117,2.965452194213867,40864.854,"8","1000"
369.000000000000000,1378.000000000000000,Santa Isabel,"1008",,"50","1058",,,,"8","1000"
371.000000000000000,1380.000000000000000,Santa Sofia,"1008",,"50","1058",0.999962985515594,7.597500801086426,,"8","1000"
486.000000000000000,1342.000000000000000,Mala e Cuia,"1008",,"50","1058",,,,"8","1000"
314.000000000000000,1318.000000000000000,Custodinha,"1012",,"50","1062",,,,"12","1000"
234.000000000000000,1156.000000000000000,Boa Viagem,"1008",1.925,"50","1058",0.999323129653931,,4529.603,"8","1000"
197.000000000000000,822.000000000000000,Alto Barroca,"1008",,"50","1058",1.998798131942749,,,"8","1000"
326.000000000000000,1330.000000000000000,Guarat�,"1012",,"50","1062",2.932062149047852,0.999755024909973,,"12","1000"
98.000000000000000,715.000000000000000,Lourdes,"1008",0.459,"50","1058",27.853603363037109,0.999415099620819,5777.084,"8","1000"
361.000000000000000,1369.000000000000000,Oeste,"1012",0.028,"50","1062",,1.986002802848816,220.275,"12","1000"
356.000000000000000,1364.000000000000000,Nossa Senhora do Ros�rio,"1004",4.272,"50","1054",,0.999539077281952,7503.693,"4","1000"
461.000000000000000,1470.000000000000000,Vila S�o Rafael,"1008",,"50","1058",0.989045143127441,0.999539077281952,,"8","1000"
313.000000000000000,1317.000000000000000,Conjunto Taquaril,"1008",3.399,"50","1058",0.999591052532196,3.983255863189697,37259.252,"8","1000"
178.000000000000000,803.000000000000000,Taquaril,"1008",,"50","1058",0.027847431600094,9.989495277404785,,"8","1000"
335.000000000000000,1340.000000000000000,Lorena,"1008",,"50","1058",,8.246349334716800,,"8","1000"
357.000000000000000,1365.000000000000000,Conjunto Novo Dom Bosco,"1008",,"50","1058",,0.999399065971375,,"8","1000"
321.000000000000000,1325.000000000000000,Fazendinha,"1004",1.541,"50","1054",,3.713371515274048,3213.122,"4","1000"
11.000000000000000,616.000000000000000,Barroca,"1012",,"50","1062",,,,"12","1000"
91.000000000000000,707.000000000000000,Jo�o Pinheiro,"1012",,"50","1062",2.937611103057861,0.191999524831772,,"12","1000"
315.000000000000000,1319.000000000000000,Delta,"1012",,"50","1062",,,,"12","1000"
24.000000000000000,629.000000000000000,Calafate,"1012",,"50","1062",7.423164367675782,,,"12","1000"
402.000000000000000,1676.000000000000000,Vila Calafate,"1012",,"50","1062",,,,"12","1000"
9.000000000000000,612.000000000000000,Baleia,"1508",37.827,"70","1578",,1.122529268264771,1369810.743,"8","1500"
403.000000000000000,1412.000000000000000,Vila Calif�rnia,"1008",,"50","1058",0.999039232730865,3.219668865203857,,"8","1000"
482.000000000000000,1492.000000000000000,Conjunto Calif�rnia I,"1008",,"50","1058",0.019708089530468,0.452217906713486,,"8","1000"
303.000000000000000,1307.000000000000000,C�nego Pinheiro,"1008",,"50","1058",,,,"8","1000"
304.000000000000000,1308.000000000000000,C�nego Pinheiro A,"1012",,"50","1062",,,,"12","1000"
347.000000000000000,1354.000000000000000,Marmiteiros,"1012",,"50","1062",,0.316022574901581,,"12","1000"
116.000000000000000,734.000000000000000,Nova Suissa,"1012",,"50","1062",4.835581302642822,2.742277622222900,,"12","1000"
118.000000000000000,736.000000000000000,Novo S�o Lucas,"1008",0.913,"50","1058",0.999770998954773,3.059291124343872,2525.460,"8","1000"
353.000000000000000,1361.000000000000000,Nossa Senhora da Aparecida,"1008",,"50","1058",,1.416862249374390,,"8","1000"
152.000000000000000,776.000000000000000,Santo Agostinho,"1008",0.710,"50","1058",0.999711036682129,0.999467074871063,5892.866,"8","1000"
440.000000000000000,1449.000000000000000,Vila Novo S�o Lucas,"1008",0.052,"50","1058",0.999831020832062,2.098381280899048,72.676,"8","1000"
123.000000000000000,741.000000000000000,Palmeiras,"1012",2.987,"50","1062",0.016703365370631,6.815317630767822,43203.010,"12","1000"
218.000000000000000,1138.000000000000000,Bairro Novo das Ind�strias,"1012",21.044,"60","1072",3.882224798202515,1.762573361396790,158507.894,"12","1000"
6.000000000000000,607.000000000000000,Anchieta,"1008",1.089,"50","1058",0.999635040760040,0.999939024448395,7576.433,"8","1000"
619.000000000000000,1976.000000000000000,Ant�nio Ribeiro de Abreu,"808",,"50","858",1.140487194061279,2.436904907226562,,"8","800"
286.000000000000000,1289.000000000000000,Bernadete,"1008",3.429,"50","1058",2.989601373672485,23.823911666870117,2820.786,"8","1000"
277.000000000000000,1280.000000000000000,Bar�o Homem de Melo IV,"1012",,"50","1062",0.999695003032684,1.981791615486145,,"12","1000"
387.000000000000000,1396.000000000000000,Universo,"812",,"50","862",16.364070892333984,,,"12","800"
106.000000000000000,723.000000000000000,Minas Brasil,"1012",1.616,"50","1062",,1.195601224899292,5267.709,"12","1000"
75.000000000000000,689.000000000000000,Gutierrez,"1008",,"50","1058",0.999651014804840,2.571358442306519,,"8","1000"
396.000000000000000,1405.000000000000000,Vila Antena,"1508",,"50","1558",1.851670384407043,9.645638465881348,,"8","1500"
368.000000000000000,1376.000000000000000,Pirineus,"1008",8.094,"60","1068",,0.999934971332550,41708.383,"8","1000"
493.000000000000000,1658.000000000000000,Andiroba,"812",,"50","862",0.052412379533052,,,"12","800"
327.000000000000000,1331.000000000000000,Horto Florestal,"1012",28.947,"70","1082",6.422833442687988,0.999627053737640,590439.171,"12","1000"
497.000000000000000,1659.000000000000000,Boa Esperan�a,"812",,"50","862",,,,"12","800"
511.000000000000000,1671.000000000000000,S�o Jorge II,"1008",,"50","1058",0.026689508929849,1.411891579627991,,"8","1000"
512.000000000000000,1665.000000000000000,Alta Tens�o,"1012",,"50","1062",0.999807000160217,0.999623060226440,,"12","1000"
513.000000000000000,1666.000000000000000,Alto das Antenas,"1508",4.808,"50","1558",0.739478766918182,0.656873762607574,7484.486,"8","1500"
